Carcass Drop,Site,Site_R,Flood,Season,Habitat,Date,Days since laid,group_size,visit_time,visit_time_rounded,visit_time_mins,visit_time_hours
4SD,11,4SD11,After Flood,Spring,Closed,28/09/2019,4,1,16.86666667,17,17,0.283333333
4SD,11,4SD11,After Flood,Spring,Closed,28/09/2019,4,2,17.91666667,18,18,0.3
4SD,11,4SD11,After Flood,Spring,Closed,28/09/2019,4,2,24.6,25,25,0.416666667
4SD,11,4SD11,After Flood,Spring,Closed,28/09/2019,4,2,27.23333333,27,27,0.45
4SD,11,4SD11,After Flood,Spring,Closed,28/09/2019,4,4,27.58333333,28,28,0.466666667
4SD,11,4SD11,After Flood,Spring,Closed,29/09/2019,5,2,21.75,22,22,0.366666667
4SD,11,4SD11,After Flood,Spring,Closed,29/09/2019,5,2,41.88333333,42,42,0.7
4SD,11,4SD11,After Flood,Spring,Closed,29/09/2019,5,3,49.1,49,49,0.816666667
4SD,11,4SD11,After Flood,Spring,Closed,30/09/2019,6,2,2.833333333,3,3,0.05
4SD,11,4SD11,After Flood,Spring,Closed,30/09/2019,6,1,12.6,13,13,0.216666667
4SD,11,4SD11,After Flood,Spring,Closed,30/09/2019,6,2,25.21666667,25,25,0.416666667
4SD,11,4SD11,After Flood,Spring,Closed,30/09/2019,6,2,31.31666667,31,31,0.516666667
4SD,11,4SD11,After Flood,Spring,Closed,1/10/2019,7,2,9.85,10,10,0.166666667
4SD,11,4SD11,After Flood,Spring,Closed,2/10/2019,8,2,3.466666667,3,3,0.05
4SD,11,4SD11,After Flood,Spring,Closed,2/10/2019,8,2,6.2,6,6,0.1
4SD,11,4SD11,After Flood,Spring,Closed,2/10/2019,8,2,7.333333333,7,7,0.116666667
4SD,11,4SD11,After Flood,Spring,Closed,3/10/2019,9,1,1.666666667,2,2,0.033333333
4SD,11,4SD11,After Flood,Spring,Closed,3/10/2019,9,1,2.1,2,2,0.033333333
4SD,11,4SD11,After Flood,Spring,Closed,3/10/2019,9,2,2.316666667,2,2,0.033333333
4SD,11,4SD11,After Flood,Spring,Closed,4/10/2019,10,1,6.066666667,6,6,0.1
4SD,11,4SD11,After Flood,Spring,Closed,4/10/2019,10,2,8.833333333,9,9,0.15
4SD,11,4SD11,After Flood,Spring,Closed,4/10/2019,10,1,14.06666667,14,14,0.233333333
4SD,11,4SD11,After Flood,Spring,Closed,4/10/2019,10,1,19.65,20,20,0.333333333
4SD,11,4SD11,After Flood,Spring,Closed,6/10/2019,12,1,0.666666667,1,1,0.016666667
4SD,11,4SD11,After Flood,Spring,Closed,6/10/2019,12,1,3.266666667,3,3,0.05
4SD,11,4SD11,After Flood,Spring,Closed,6/10/2019,12,2,3.983333333,4,4,0.066666667
4SD,11,4SD11,After Flood,Spring,Closed,6/10/2019,12,1,4.566666667,5,5,0.083333333
4SD,11,4SD11,After Flood,Spring,Closed,6/10/2019,12,1,7.95,8,8,0.133333333
4SD,11,4SD11,After Flood,Spring,Closed,7/10/2019,13,2,0.883333333,1,1,0.016666667
4SD,11,4SD11,After Flood,Spring,Closed,7/10/2019,13,2,2.9,3,3,0.05
4SD,11,4SD11,After Flood,Spring,Closed,7/10/2019,13,2,9.95,10,10,0.166666667
4SD,11,4SD11,After Flood,Spring,Closed,9/10/2019,15,1,6.716666667,7,7,0.116666667
4SD,11,4SD11,After Flood,Spring,Closed,9/10/2019,15,1,8.4,8,8,0.133333333
4SD,11,4SD11,After Flood,Spring,Closed,9/10/2019,15,2,15.46666667,15,15,0.25
4SD,11,4SD11,After Flood,Spring,Closed,9/10/2019,15,1,21.46666667,21,21,0.35
4SD,11,4SD11,After Flood,Spring,Closed,10/10/2019,16,2,6.566666667,7,7,0.116666667
4SD,11,4SD11,After Flood,Spring,Closed,10/10/2019,16,2,20.45,20,20,0.333333333
4SD,11,4SD11,After Flood,Spring,Closed,11/10/2019,17,2,0.95,1,1,0.016666667
4SD,11,4SD11,After Flood,Spring,Closed,11/10/2019,17,1,3.766666667,4,4,0.066666667
4SD,11,4SD11,After Flood,Spring,Closed,11/10/2019,17,2,13.3,13,13,0.216666667
4SD,12,4SD12,After Flood,Spring,Open,24/09/2019,0,1,7.95,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,24/09/2019,0,7,25.9,26,26,0.433333333
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,3,1.8,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,1,3.633333333,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,1,6.983333333,7,7,0.116666667
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,2,14.81666667,15,15,0.25
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,1,17.53333333,18,18,0.3
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,4,20.58333333,21,21,0.35
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,6,58.5,59,59,0.983333333
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,6,58.85,59,59,0.983333333
4SD,12,4SD12,After Flood,Spring,Open,25/09/2019,1,5,94.3,94,94,1.566666667
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,1,0.666666667,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,5,4.05,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,4,6.233333333,6,6,0.1
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,2,8.983333333,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,2,12,12,12,0.2
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,2,20.48333333,20,20,0.333333333
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,2,33.55,34,34,0.566666667
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,6,57.43333333,57,57,0.95
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,5,72.9,73,73,1.216666667
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,3,99.58333333,100,100,1.666666667
4SD,12,4SD12,After Flood,Spring,Open,26/09/2019,2,8,136.1166667,136,136,2.266666667
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,7,1.816666667,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,6,5.3,5,5,0.083333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,1,5.466666667,5,5,0.083333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,7,7.033333333,7,7,0.116666667
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,4,7.3,7,7,0.116666667
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,4,7.616666667,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,2,9.033333333,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,3,11.55,12,12,0.2
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,5,13.53333333,14,14,0.233333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,4,20.18333333,20,20,0.333333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,6,22.98333333,23,23,0.383333333
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,4,50.56666667,51,51,0.85
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,17,61.41666667,61,61,1.016666667
4SD,12,4SD12,After Flood,Spring,Open,27/09/2019,3,12,244.5,245,245,4.083333333
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,1,1.233333333,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,1,1.266666667,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,2,2.583333333,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,5,3.65,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,2,7.283333333,7,7,0.116666667
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,1,8.583333333,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,6,11.78333333,12,12,0.2
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,2,16.13333333,16,16,0.266666667
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,3,18.06666667,18,18,0.3
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,6,26.2,26,26,0.433333333
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,7,71.31666667,71,71,1.183333333
4SD,12,4SD12,After Flood,Spring,Open,28/09/2019,4,7,181.6,182,182,3.033333333
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,2,0.9,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,1,2.2,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,2,7.566666667,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,5,10.13333333,10,10,0.166666667
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,3,14.11666667,14,14,0.233333333
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,4,20.71666667,21,21,0.35
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,5,24.96666667,25,25,0.416666667
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,5,54.86666667,55,55,0.916666667
4SD,12,4SD12,After Flood,Spring,Open,29/09/2019,5,12,58.68333333,59,59,0.983333333
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,2,2.95,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,2,3.016666667,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,2,3.283333333,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,3,3.416666667,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,5,12.93333333,13,13,0.216666667
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,5,20.45,20,20,0.333333333
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,6,22.26666667,22,22,0.366666667
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,6,37.2,37,37,0.616666667
4SD,12,4SD12,After Flood,Spring,Open,30/09/2019,6,11,78.1,78,78,1.3
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,4,1.033333333,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,3,1.2,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,5,3.8,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,3,4.383333333,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,3,4.4,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,4,5.15,5,5,0.083333333
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,1,5.566666667,6,6,0.1
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,5,9.366666667,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,1/10/2019,7,4,19.4,19,19,0.316666667
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,1,0.85,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,2,1,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,1,1.266666667,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,2,2.366666667,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,3,3.283333333,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,2,3.333333333,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,3,4.433333333,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,4,10.93333333,11,11,0.183333333
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,1,11.88333333,12,12,0.2
4SD,12,4SD12,After Flood,Spring,Open,2/10/2019,8,4,34.15,34,34,0.566666667
4SD,12,4SD12,After Flood,Spring,Open,3/10/2019,9,6,0.716666667,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,3/10/2019,9,5,2.316666667,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,3/10/2019,9,2,8.55,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,3/10/2019,9,3,13.93333333,14,14,0.233333333
4SD,12,4SD12,After Flood,Spring,Open,3/10/2019,9,5,27.11666667,27,27,0.45
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,1,1.216666667,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,2,9.083333333,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,4,9.583333333,10,10,0.166666667
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,2,13.35,13,13,0.216666667
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,3,13.66666667,14,14,0.233333333
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,5,18.15,18,18,0.3
4SD,12,4SD12,After Flood,Spring,Open,4/10/2019,10,2,20.7,21,21,0.35
4SD,12,4SD12,After Flood,Spring,Open,5/10/2019,11,1,2.983333333,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,5/10/2019,11,2,3.983333333,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,5/10/2019,11,4,7.5,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,5/10/2019,11,3,9.083333333,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,6/10/2019,12,2,29.58333333,30,30,0.5
4SD,12,4SD12,After Flood,Spring,Open,7/10/2019,13,2,4.016666667,4,4,0.066666667
4SD,12,4SD12,After Flood,Spring,Open,7/10/2019,13,9,7.5,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,1,1.266666667,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,4,1.55,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,1,2.333333333,2,2,0.033333333
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,1,6.2,6,6,0.1
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,3,8.5,9,9,0.15
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,1,10.93333333,11,11,0.183333333
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,3,10.93333333,11,11,0.183333333
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,2,19.58333333,20,20,0.333333333
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,13,32.76666667,33,33,0.55
4SD,12,4SD12,After Flood,Spring,Open,8/10/2019,14,5,36.71666667,37,37,0.616666667
4SD,12,4SD12,After Flood,Spring,Open,9/10/2019,15,1,1.2,1,1,0.016666667
4SD,12,4SD12,After Flood,Spring,Open,9/10/2019,15,2,8.016666667,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,9/10/2019,15,2,11.61666667,12,12,0.2
4SD,12,4SD12,After Flood,Spring,Open,9/10/2019,15,7,19.75,20,20,0.333333333
4SD,12,4SD12,After Flood,Spring,Open,9/10/2019,15,5,20.85,21,21,0.35
4SD,12,4SD12,After Flood,Spring,Open,10/10/2019,16,2,6.65,7,7,0.116666667
4SD,12,4SD12,After Flood,Spring,Open,10/10/2019,16,2,18.23333333,18,18,0.3
4SD,12,4SD12,After Flood,Spring,Open,12/10/2019,18,2,11.71666667,12,12,0.2
4SD,12,4SD12,After Flood,Spring,Open,13/10/2019,19,1,3.35,3,3,0.05
4SD,12,4SD12,After Flood,Spring,Open,13/10/2019,19,2,4.816666667,5,5,0.083333333
4SD,12,4SD12,After Flood,Spring,Open,17/10/2019,23,1,5.216666667,5,5,0.083333333
4SD,12,4SD12,After Flood,Spring,Open,18/10/2019,24,2,7.8,8,8,0.133333333
4SD,12,4SD12,After Flood,Spring,Open,18/10/2019,24,2,9.65,10,10,0.166666667
4SD,12,4SD12,After Flood,Spring,Open,18/10/2019,24,3,26.5,27,27,0.45
4SD,12,4SD12,After Flood,Spring,Open,20/10/2019,26,6,6.333333333,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,25/09/2019,1,1,0.5,1,1,0.016666667
4SD,13,4SD13,After Flood,Spring,Closed,25/09/2019,1,1,1,1,1,0.016666667
4SD,13,4SD13,After Flood,Spring,Closed,25/09/2019,1,2,9.7,10,10,0.166666667
4SD,13,4SD13,After Flood,Spring,Closed,25/09/2019,1,1,14.9,15,15,0.25
4SD,13,4SD13,After Flood,Spring,Closed,25/09/2019,1,1,21.73333333,22,22,0.366666667
4SD,13,4SD13,After Flood,Spring,Closed,25/09/2019,1,1,22.51666667,23,23,0.383333333
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,2,0.75,1,1,0.016666667
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,1,2.783333333,3,3,0.05
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,1,3.133333333,3,3,0.05
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,1,5.416666667,5,5,0.083333333
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,1,6.133333333,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,2,10.28333333,10,10,0.166666667
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,1,14.95,15,15,0.25
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,2,23.61666667,24,24,0.4
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,3,31.56666667,32,32,0.533333333
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,5,68.96666667,69,69,1.15
4SD,13,4SD13,After Flood,Spring,Closed,26/09/2019,2,11,94.28333333,94,94,1.566666667
4SD,13,4SD13,After Flood,Spring,Closed,27/09/2019,3,2,4.816666667,5,5,0.083333333
4SD,13,4SD13,After Flood,Spring,Closed,27/09/2019,3,6,5.5,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,27/09/2019,3,2,6.083333333,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,27/09/2019,3,1,9.183333333,9,9,0.15
4SD,13,4SD13,After Flood,Spring,Closed,27/09/2019,3,13,82.96666667,83,83,1.383333333
4SD,13,4SD13,After Flood,Spring,Closed,28/09/2019,4,7,3,3,3,0.05
4SD,13,4SD13,After Flood,Spring,Closed,28/09/2019,4,3,6.15,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,29/09/2019,5,2,20.23333333,20,20,0.333333333
4SD,13,4SD13,After Flood,Spring,Closed,29/09/2019,5,1,24.26666667,24,24,0.4
4SD,13,4SD13,After Flood,Spring,Closed,1/10/2019,7,2,4.2,4,4,0.066666667
4SD,13,4SD13,After Flood,Spring,Closed,1/10/2019,7,1,5.883333333,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,1/10/2019,7,2,9.933333333,10,10,0.166666667
4SD,13,4SD13,After Flood,Spring,Closed,1/10/2019,7,1,20.28333333,20,20,0.333333333
4SD,13,4SD13,After Flood,Spring,Closed,3/10/2019,9,4,8.433333333,8,8,0.133333333
4SD,13,4SD13,After Flood,Spring,Closed,4/10/2019,10,5,33.48333333,33,33,0.55
4SD,13,4SD13,After Flood,Spring,Closed,5/10/2019,11,4,0.9,1,1,0.016666667
4SD,13,4SD13,After Flood,Spring,Closed,5/10/2019,11,4,4.8,5,5,0.083333333
4SD,13,4SD13,After Flood,Spring,Closed,5/10/2019,11,1,5.666666667,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,5/10/2019,11,4,5.983333333,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,5/10/2019,11,6,14.53333333,15,15,0.25
4SD,13,4SD13,After Flood,Spring,Closed,5/10/2019,11,3,20.68333333,21,21,0.35
4SD,13,4SD13,After Flood,Spring,Closed,6/10/2019,12,3,1.166666667,1,1,0.016666667
4SD,13,4SD13,After Flood,Spring,Closed,6/10/2019,12,2,6.283333333,6,6,0.1
4SD,13,4SD13,After Flood,Spring,Closed,6/10/2019,12,2,8.5,9,9,0.15
4SD,13,4SD13,After Flood,Spring,Closed,6/10/2019,12,4,15.1,15,15,0.25
4SD,13,4SD13,After Flood,Spring,Closed,6/10/2019,12,1,26.15,26,26,0.433333333
4SD,13,4SD13,After Flood,Spring,Closed,6/10/2019,12,4,35.35,35,35,0.583333333
4SD,13,4SD13,After Flood,Spring,Closed,9/10/2019,15,8,7.983333333,8,8,0.133333333
4SD,13,4SD13,After Flood,Spring,Closed,9/10/2019,15,12,21.61666667,22,22,0.366666667
4SD,13,4SD13,After Flood,Spring,Closed,10/10/2019,16,2,13.23333333,13,13,0.216666667
4SD,13,4SD13,After Flood,Spring,Closed,10/10/2019,16,2,17.38333333,17,17,0.283333333
4SD,13,4SD13,After Flood,Spring,Closed,19/10/2019,25,2,4.516666667,5,5,0.083333333
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,2,3.95,4,4,0.066666667
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,2,5.783333333,6,6,0.1
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,2,10.56666667,11,11,0.183333333
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,2,15.11666667,15,15,0.25
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,12,15.35,15,15,0.25
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,4,17.96666667,18,18,0.3
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,2,60.46666667,60,60,1
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,2,115.6,116,116,1.933333333
4SD,14,4SD14,After Flood,Spring,Open,26/09/2019,2,12,155.15,155,155,2.583333333
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,7,0.933333333,1,1,0.016666667
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,2,4.25,4,4,0.066666667
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,2,4.85,5,5,0.083333333
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,1,7.116666667,7,7,0.116666667
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,1,10,10,10,0.166666667
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,2,13.5,14,14,0.233333333
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,6,25.5,26,26,0.433333333
4SD,14,4SD14,After Flood,Spring,Open,27/09/2019,3,2,31.33333333,31,31,0.516666667
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,1,0.616666667,1,1,0.016666667
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,2,2.15,2,2,0.033333333
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,2,3.55,4,4,0.066666667
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,3,3.65,4,4,0.066666667
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,3,4.55,5,5,0.083333333
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,2,5.316666667,5,5,0.083333333
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,4,5.6,6,6,0.1
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,1,7.916666667,8,8,0.133333333
4SD,14,4SD14,After Flood,Spring,Open,28/09/2019,4,4,41.25,41,41,0.683333333
4SD,14,4SD14,After Flood,Spring,Open,29/09/2019,5,2,2.1,2,2,0.033333333
4SD,14,4SD14,After Flood,Spring,Open,30/09/2019,6,2,2.533333333,3,3,0.05
4SD,14,4SD14,After Flood,Spring,Open,30/09/2019,6,4,3.4,3,3,0.05
4SD,14,4SD14,After Flood,Spring,Open,30/09/2019,6,2,5.2,5,5,0.083333333
4SD,14,4SD14,After Flood,Spring,Open,30/09/2019,6,4,9.983333333,10,10,0.166666667
4SD,14,4SD14,After Flood,Spring,Open,30/09/2019,6,4,14.15,14,14,0.233333333
4SD,14,4SD14,After Flood,Spring,Open,30/09/2019,6,2,16,16,16,0.266666667
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,2,3.183333333,3,3,0.05
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,2,5.233333333,5,5,0.083333333
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,2,5.633333333,6,6,0.1
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,2,7.833333333,8,8,0.133333333
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,3,14.98333333,15,15,0.25
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,3,15.7,16,16,0.266666667
4SD,14,4SD14,After Flood,Spring,Open,1/10/2019,7,3,22.16666667,22,22,0.366666667
4SD,14,4SD14,After Flood,Spring,Open,2/10/2019,8,3,0.8,1,1,0.016666667
4SD,14,4SD14,After Flood,Spring,Open,2/10/2019,8,1,3.483333333,3,3,0.05
4SD,14,4SD14,After Flood,Spring,Open,2/10/2019,8,3,6.433333333,6,6,0.1
4SD,14,4SD14,After Flood,Spring,Open,2/10/2019,8,3,20.45,20,20,0.333333333
4SD,14,4SD14,After Flood,Spring,Open,2/10/2019,8,3,25.51666667,26,26,0.433333333
4SD,14,4SD14,After Flood,Spring,Open,2/10/2019,8,11,82.68333333,83,83,1.383333333
4SD,14,4SD14,After Flood,Spring,Open,3/10/2019,9,5,6.716666667,7,7,0.116666667
4SD,14,4SD14,After Flood,Spring,Open,3/10/2019,9,3,9.85,10,10,0.166666667
4SD,14,4SD14,After Flood,Spring,Open,4/10/2019,10,6,5.866666667,6,6,0.1
4SD,14,4SD14,After Flood,Spring,Open,5/10/2019,11,1,4.466666667,4,4,0.066666667
4SD,14,4SD14,After Flood,Spring,Open,5/10/2019,11,4,23.53333333,24,24,0.4
4SD,14,4SD14,After Flood,Spring,Open,6/10/2019,12,9,7.416666667,7,7,0.116666667
4SD,14,4SD14,After Flood,Spring,Open,7/10/2019,13,3,6.9,7,7,0.116666667
4SD,14,4SD14,After Flood,Spring,Open,8/10/2019,14,4,10.21666667,10,10,0.166666667
4SD,14,4SD14,After Flood,Spring,Open,9/10/2019,15,3,14.65,15,15,0.25
4SD,14,4SD14,After Flood,Spring,Open,12/10/2019,18,1,9.416666667,9,9,0.15
4SD,14,4SD14,After Flood,Spring,Open,13/10/2019,19,2,0.85,1,1,0.016666667
4SD,14,4SD14,After Flood,Spring,Open,13/10/2019,19,1,2.5,3,3,0.05
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,7,4.833333333,5,5,0.083333333
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,2,5.15,5,5,0.083333333
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,8,5.75,6,6,0.1
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,2,6.166666667,6,6,0.1
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,2,7.316666667,7,7,0.116666667
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,2,8.35,8,8,0.133333333
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,8,43.45,43,43,0.716666667
4SD,15,4SD15,After Flood,Spring,Open,25/09/2019,1,8,67.5,68,68,1.133333333
4SD,15,4SD15,After Flood,Spring,Open,26/09/2019,2,1,2.933333333,3,3,0.05
